fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,alcohol_density_ratio,acid_ratio,sulfur_ratio,total_acidity,sweetness_acidity_ratio,quality_label
-0.2760130564317671,0.43825284738753606,0.10867025836767606,-1.1937005293978238,1.8481927069289623,-0.6711105561880486,-0.5465602844607076,0.3848667189233419,-0.3323990681239493,2.468485756110249,-1.2424304071113679,-1.2372455785568426,-0.6065305535264381,-0.45005514673017916,-0.20458857196731575,-1.0720026092835786,0
0.15484544085909221,-1.418442550195776,1.487350489844229,-0.865093947751803,0.6233199858216018,2.009483151076008,1.894506849528385,0.11224966872435194,-0.06891279103601552,0.7728846631980043,0.04592219490778266,0.04288669955920784,1.5694409328165,-0.2575672163021068,0.16665093898699743,-0.9544460000213625,1
-0.2144618425330726,-1.19338856260992,1.2320393358670894,-0.865093947751803,2.182248903594605,0.1536875075855073,0.3440993455082856,0.11224966872435194,-1.7815735921075824,2.468485756110249,-1.1504052212528575,-1.141946815695787,0.8672898982126638,-0.4943101386848478,-0.18718671989133168,-0.7747901941885929,0
-0.3991154842291556,-0.7995440843346721,0.21079471995853188,-0.04357749363675165,0.06655965804552383,0.7722860554156742,0.8389102510466152,0.8210539992417863,1.3802617329476203,0.01928417745922863,-0.6902792919603038,-0.6977552155816734,0.22326141640563618,-0.3612050663083218,-0.43661326631376146,0.17141723686665783,0
-0.2144618425330726,-0.5744900967488161,-0.2998275879957468,-1.1937005293978238,1.4027844447081037,-0.5680107982163541,-0.28266113484026517,-0.051320561395042034,-0.9252431915717989,1.9786454403800458,-0.8743296636773246,-0.8659173180799532,0.085164825878019,-0.7118883031773029,-0.297398449705893,-1.0260338402838476,0
0.15484544085909221,-0.2369091153700321,-0.8104498959500256,-0.04357749363675165,0.1779117236007439,-0.6711105561880486,0.7069606762363939,0.05772625868455395,-0.9252431915717989,-0.8850364054273023,-0.966354849535835,-0.9588052611919454,-0.04179413103461736,-1.600085302519686,0.027436122379129988,-0.1535939958851366,0
-0.8299739815200143,-0.743280587438208,-0.6572632035637418,0.12072579718625885,0.23358775637835122,0.5660865394722853,-0.18369895373259926,0.05772625868455395,0.7874176094997708,-0.13143591968852666,-0.6902792919603038,-0.6853547122262922,-0.053800435737400044,0.9524268576827792,-0.9354663591586185,0.778078287620186,0
-1.1992812649121798,-0.7995440843346721,-0.5551387419728862,-1.5223071110438446,-0.04479240750968543,-0.4649110402446596,-0.7444846466760394,-0.6510780718328805,0.1945734860519183,-0.6589562597056694,-1.0583800353943453,-1.0388855837551274,-0.1895530085934734,0.6470496329217461,-1.2777027833196262,-0.7988848412044945,0
-0.3991154842291556,-0.6870170905417443,-0.14664089560946322,-0.865093947751803,-0.04479240750968543,-1.186609346046521,-1.1403333711067032,-0.2694142015542945,-0.20065592957998243,-0.43287611398403725,-0.8743296636773246,-0.8624397045686083,0.10553601385996811,-0.1018669854717256,-0.46561635310706656,-0.6147439155366247,0
-0.7068715537226264,1.000887816352176,-1.372134434699732,-0.7007906569287929,-0.04479240750968543,-0.15561176632957616,-0.3486359222453758,0.2758198988437459,1.0509038865877047,-0.734316308279547,-0.966354849535835,-0.9622421278621244,-0.9516705158461098,0.13572047143408297,-0.7208435168881568,-0.2799287750382733,0
-0.2760130564317671,0.6351750865251603,-1.372134434699732,-0.5364873661057824,0.06655965804552383,-0.7742103141597431,-0.9753964025939266,-0.16036738147469853,0.4580597631398521,-0.43287611398403725,-0.5982541061017917,-0.5906185360751959,-0.6924613713055563,0.7890854597938479,-0.35250431461317416,-0.36599817994450523,0
-0.9530764093174028,0.8039655772145524,-1.014698819131737,0.12072579718625885,0.4562918874887798,0.1536875075855073,1.2017715817747234,-0.4875078417134865,0.2604450553239032,-0.8096763568534247,-0.32217854852626054,-0.31150899208484606,-0.960844270111001,-1.1232025024001824,-0.932566050479288,0.7751879829516108,0
0.03174301306170431,0.6914385834216243,-0.7593876651545977,-0.04357749363675165,0.12223569082313657,-0.05251200835788167,2.2243807865539376,-0.051320561395042034,-0.9252431915717989,0.09464422603310628,-0.5982541061017917,-0.5924118924788212,-0.6207885280317385,-1.6104411040093143,0.012934578982476935,-0.1443047628975478,0
-1.8763446177978154,-1.19338856260992,-0.0955786648140353,-0.865093947751803,1.2357563463752816,-0.25871152430127065,0.14617498329295378,-0.5420312517532845,0.4580597631398521,-0.734316308279547,-1.1504052212528575,-1.1318414017455105,-0.17764602896595308,-0.7789906528830824,-1.9041694580550286,0.6363630124349285,0
-0.2760130564317671,0.6351750865251603,-1.372134434699732,2.174516932473889,0.2892637891559578,-1.0835095880748264,-0.9094216151888159,1.0391476394010388,0.589802901683819,-0.734316308279547,-0.7823044778188142,-0.7922777130073578,-0.6924613713055563,-0.6628369210042988,-0.35250431461317416,2.289724597071439,0
-0.2760130564317671,0.38198935049107197,-0.6572632035637418,0.12072579718625885,0.2892637891559578,-1.2897091040182154,-1.008383796296482,0.4393901289632004,0.7215460402277859,-0.3575160654101596,0.32199775248331547,0.3103890831783805,-0.58013751970609,-1.1710097767430734,-0.297398449705893,0.22374221054874863,0
-0.0913594147356847,-0.8558075812311361,0.057608027572248435,-0.3721840752827719,-0.8242568663961873,-0.25871152430127065,-0.5135728907581523,0.05772625868455395,-0.5300137759398982,0.622164566050249,-0.6902792919603038,-0.6853547122262922,0.44972421231724874,0.3535088243514398,-0.16978486781534863,-0.32731485725374526,1
-0.583769125925238,-0.461963102955888,0.4661058739356712,2.174516932473889,-0.37884860417532945,-0.3618112822729651,1.3667085502875,0.6029603590825944,0.1287019167799363,1.3757650517890245,0.04592219490778266,0.0342548899644012,-0.18108433354195733,-1.5765466696962385,-0.5468249961283228,2.289724597071439,0
0.3394990825551752,0.43825284738753606,0.15973248916310398,0.7779389604783001,0.40061585471117245,0.1536875075855073,0.014225408482732554,0.4939135390029984,-0.3323990681239493,-1.0357565025750575,-1.0583800353943453,-1.05675332591312,-0.40350687807460967,-0.06312975965072722,0.3812737812574601,0.32156201752104446,0
-0.46066669812784955,-0.2369091153700321,-0.3508898187911746,0.44933237883227983,2.182248903594605,-0.7742103141597431,-1.0413711899990372,0.05772625868455395,-0.6617569144838651,1.903285391806168,0.04592219490778266,0.043846751682117005,-0.294537788801215,1.2557747671951391,-0.5004200572590336,0.7097662091228446,0
-0.0913594147356847,0.7195703318698563,-0.24876535720031892,-0.20788078445976144,-0.6572287680633653,-0.6711105561880486,-0.7444846466760394,0.05772625868455395,-0.06891279103601552,2.468485756110249,-0.13812817680923814,-0.13845361429498407,-0.6702059720658431,0.07890607687054861,-0.042171285924803216,-0.257101451725969,0
-2.245651901189981,-0.0681186246806399,-0.6062009727683141,-0.3721840752827719,-1.492369259727475,-0.7742103141597431,0.6409858888312834,-1.7960696826688198,2.467142625935344,-0.6589562597056694,2.4385770272290612,2.4546194886829396,-1.0945685457428889,-1.6735982542037982,-2.194200325988086,1.7907048709373086,0
-0.33756427033046105,2.2668164965226167,0.8235414895036663,-0.20788078445976144,1.8481927069289623,0.6691862974439797,2.257368180256493,0.16677307876414993,-0.3982706373959313,0.622164566050249,-1.1504052212528575,-1.1427878354787588,-1.1702192359720325,-1.21685988439798,0.007133961623815921,-0.2877491242048754,0
0.3394990825551752,0.7195703318698563,-0.044516434018607394,-1.0293972385748136,-0.37884860417532945,-1.186609346046521,-0.7444846466760394,0.22129648880394792,-1.0569863301157658,0.6975246146241266,-1.1504052212528575,-1.1436286865687324,-0.5388557899683863,-1.341452813257445,0.38707439861612114,-1.192220591651376,0
-1.0146276232160973,-0.0681186246806399,-1.1678855115180204,-0.20788078445976144,-0.6572287680633653,-0.7742103141597431,-1.008383796296482,-0.5965546617930825,0.589802901683819,-0.13143591968852666,-0.966354849535835,-0.9484780913306171,-0.6182439038699287,1.0068738042848713,-1.097883645201131,0.5737143222112123,0
-1.0146276232160973,-0.18064561847356803,-1.1678855115180204,-0.3721840752827719,-0.7129048008409726,-0.980409830103132,-1.0413711899990372,-0.6510780718328805,0.523931332411837,-0.05607587111464901,-0.966354849535835,-0.9476163700093141,-0.5553691768921518,0.32239609405639413,-1.1094848799184531,0.3983431863804748,0
0.2163966547577862,-0.8558075812311361,0.4661058739356712,1.106545542124321,0.010883625267921901,1.4939843612175356,2.4223051487692695,0.16677307876414993,-0.7276284837558471,-0.6589562597056694,-0.966354849535835,-0.9605240392475185,0.6126772638214432,-0.8306009865978439,0.16665093898699743,0.7596472945970905,0
-0.3991154842291556,-0.12438212157710396,-0.6062009727683141,0.7779389604783001,1.625488575818533,1.8032836351326191,0.9048850384517257,-0.6510780718328805,-0.9252431915717989,-0.13143591968852666,-0.23015336266775016,-0.21746266004280942,-0.3445907968542594,0.47582837521865085,-0.4598157357484055,0.9969087325192183,0
1.2012160771368927,-0.6307535936452802,1.5384127206396563,1.7637587054163624,-0.601552735285758,-1.186609346046521,-1.1733207648092583,0.22129648880394792,-1.7815735921075824,-0.13143591968852666,-0.7823044778188142,-0.7791376528492965,0.8175332823642071,0.13572028475835904,1.2397651503393077,0.5280890377508999,0
-0.2760130564317671,0.32572585359460793,-0.45301428038203045,-0.04357749363675165,-0.26749653862011474,0.1536875075855073,0.278124558103175,0.4393901289632004,0.7874176094997708,-0.43287611398403725,-0.4142037343847709,-0.41830066091748164,-0.5528498082895905,-0.42084977757578096,-0.27999659762990997,0.05494223782287259,0
-0.583769125925238,-0.7995440843346721,0.21079471995853188,0.12072579718625885,-0.37884860417532945,-0.6711105561880486,0.014225408482732554,-0.2694142015542945,0.6556744709558039,-0.8096763568534247,-0.966354849535835,-0.9536447862269983,0.12799654909814953,-1.1994168964550158,-0.6106317870735956,0.476821829207398,0
0.3394990825551752,-0.743280587438208,0.6703547971173829,-0.20788078445976144,-0.10046844028729277,0.3598870235288963,0.21214977069806437,0.7120071791621904,0.8532891787717528,-0.05607587111464901,-1.1504052212528575,-1.1511887635606302,0.534460157595247,-0.09044434829724647,0.3174669903121879,-0.4681910530643761,0
-0.33756427033046105,0.8883608225592479,1.1299148742762335,-0.865093947751803,1.9038687397065697,0.46298678150059075,2.1913933928513822,0.05772625868455395,-0.6617569144838651,0.4714444689024937,-1.0583800353943453,-1.049955444180496,-0.8080827802433118,-1.3110165110162009,-0.1001774595114144,-0.8212563333437649,0
-0.7684227676213204,1.1415465585933362,-1.1168232807225928,-0.5364873661057824,0.010883625267921901,-0.25871152430127065,0.278124558103175,-0.051320561395042034,0.523931332411837,-0.5835962111317925,-0.5982541061017917,-0.5924118924788212,-1.0106440167801816,-0.9048239299955595,-0.7353450602848094,-0.09813335591648133,0
-0.645320339823932,1.085283061696872,-1.1168232807225928,2.174516932473889,0.2892637891559578,-1.186609346046521,-1.1403333711067032,-0.2694142015542945,0.6556744709558039,-1.9400770854615885,0.4140229383418259,0.4144314386488669,-0.9602114779801478,-0.1018669854717256,-0.625133330470248,2.289724597071439,0
-1.0146276232160973,0.972756067903944,-1.014698819131737,-1.1937005293978238,-0.26749653862011474,-0.980409830103132,-1.008383796296482,-0.2694142015542945,0.8532891787717528,-0.5082361625579149,0.22997256662480345,0.23202127533208355,-1.0307201895254696,0.13572037187369354,-0.9731703719899161,-0.6311893923386949,0
-0.15291062863437865,0.972756067903944,-1.1168232807225928,-0.7007906569287929,-0.37884860417532945,-0.7742103141597431,-0.8764342214862606,-0.2694142015542945,0.1945734860519183,2.2800856346755554,0.04592219490778266,0.049611112015301856,-0.7847879098989062,0.2732709524440293,-0.17268517649467863,-0.6302595200296992,0
-0.33756427033046105,0.8883608225592479,-0.24876535720031892,-0.7007906569287929,0.1779117236007439,0.25678726555720177,1.597620306205387,-0.3239376115940925,-0.0030412217640306085,-1.2618366482966905,-0.8743296636773246,-0.8615698647875476,-0.8080827802433118,-1.2266152448836143,-0.25679412819526487,-0.5814996730589141,0
0.03174301306170431,0.8039655772145524,-0.044516434018607394,-0.3721840752827719,0.1779117236007439,-0.4649110402446596,-0.08473677262493336,0.4939135390029984,-0.0030412217640306085,-0.8850364054273023,-1.1504052212528575,-1.1478304133991712,-0.667287027856745,-0.8063408255024691,0.10574445672105626,-0.4918171421187142,0
0.3394990825551752,-0.6870170905417443,1.8958483362076517,-0.20788078445976144,0.6789960185992091,-0.6711105561880486,-0.11772416632748867,1.0391476394010388,1.5120048714915872,0.09464422603310628,0.04592219490778266,0.026595232221556117,0.46800726163533646,-1.0776718489818193,0.4624824242787164,-0.5457899002341546,0
-0.8915251954187089,1.4228640430756565,-1.372134434699732,0.12072579718625885,1.291432379152889,-0.15561176632957616,-0.5135728907581523,-0.051320561395042034,1.3802617329476203,-0.734316308279547,0.22997256662480345,0.22810438432456842,-1.1173222111689582,0.5712971897138458,-0.8513574074580322,0.6958065366622708,0
-0.9530764093174028,1.2259418039380323,-0.7593876651545977,-0.5364873661057824,0.2892637891559578,-0.3618112822729651,1.1357967943696128,-0.4875078417134865,0.4580597631398521,-0.9603964540011799,-0.32217854852626054,-0.31150899208484606,-1.0837712014023955,-1.4976922608113534,-0.8600583334960238,-0.0007882821183403377,0
0.03174301306170431,0.5226480927322321,-0.3508898187911746,-1.3580038202208342,-0.04479240750968543,1.1846850873024521,2.4223051487692695,0.2758198988437459,-0.9911147608437809,2.468485756110249,-1.2424304071113679,-1.2355829895936228,-0.5454609672429256,-0.9953148804740434,0.04193766577578304,-1.332485759572398,0
-1.2608324788108738,-0.461963102955888,-0.3508898187911746,-1.1937005293978238,-0.6572287680633653,-1.2897091040182154,-1.008383796296482,-0.4875078417134865,0.6556744709558039,-0.6589562597056694,-1.1504052212528575,-1.132684449810372,-0.4838150153720415,-1.1710097767430734,-1.2777027833196255,-0.4093561125267018,0
-0.5222179120265434,-0.18064561847356803,1.0277904126853776,-0.5364873661057824,0.2892637891559578,0.5660865394722853,0.9048850384517257,0.16677307876414993,0.3263166245958852,-0.5835962111317925,-1.2424304071113679,-1.2339197335943775,-0.35721814111535816,-0.598196461355346,-0.3960089448031323,-0.3376864650294964,0
-1.1992812649121798,-1.3059155564028484,1.0788526434808057,-0.865093947751803,-0.6572287680633653,0.25678726555720177,0.5090363140210621,-0.4329844316736885,0.8532891787717528,0.9989648089196372,-0.13812817680923814,-0.12996921477832624,0.41061365488814916,-0.5497773140823435,-1.1442885840704196,-0.13371500453752694,0
-0.8299739815200143,0.10067186600875229,-0.6062009727683141,-0.20788078445976144,-0.26749653862011474,0.3598870235288963,-0.18369895373259926,-0.3239376115940925,0.6556744709558039,-0.43287611398403725,-0.32217854852626054,-0.31428443758787133,-0.6364306817678521,0.6257443069168154,-0.8426564814200402,0.3363864434082334,0
0.2163966547577862,-0.2369091153700321,0.057608027572248435,-0.7007906569287929,1.625488575818533,0.46298678150059075,2.5707484204307685,0.2758198988437459,-2.5061608540993987,2.468485756110249,-0.5062289202432814,-0.5066740249762927,-0.01651976525795753,-1.5169088767393992,0.18405279106298048,-0.8202942649011661,0
-0.33756427033046105,-0.2369091153700321,-0.044516434018607394,-0.7007906569287929,-1.0469609975066168,-0.6711105561880486,-0.480585497055597,-0.051320561395042034,0.523931332411837,-0.05607587111464901,-0.7823044778188142,-0.7747488428795763,-0.24398905724789535,-0.5808735153250485,-0.34960400593384416,-0.5257536674640717,0
0.647255152048646,-0.7995440843346721,0.8746037202990942,-0.3721840752827719,1.458460477485711,1.9063833931043135,2.5707484204307685,0.6029603590825944,-1.1228578993877478,2.468485756110249,-0.8743296636773246,-0.8763334292813272,0.7630956644813954,-0.7005868189813954,0.6248997103212278,-0.7598549316360242,0
-0.7684227676213204,0.4945163442840001,-0.963636588336309,-0.865093947751803,-0.26749653862011474,-0.7742103141597431,-0.7114972529734841,0.6029603590825944,1.1167754558596865,-0.8850364054273023,-1.3344555929698783,-1.3316275889041913,-0.7918714847905409,-0.2998562898848085,-0.784650307833429,-0.40682665493797976,0
-0.2144618425330726,-0.0681186246806399,-0.044516434018607394,-0.7007906569287929,-0.10046844028729277,2.7311814568778696,2.5707484204307685,-0.16036738147469853,-0.5300137759398982,-0.8096763568534247,-0.8743296636773246,-0.8641788603417451,-0.3086328866525044,-0.5176445857623562,-0.21618980668463778,-0.6052423015243146,0
-1.999447045595204,2.7450562201425606,-1.1678855115180204,-1.5223071110438446,-1.9934535547259404,2.628081698906175,1.3007337628823894,-1.5779760425095675,2.467142625935344,-1.2618366482966905,0.04592219490778266,0.0727381571459814,-1.583034223849271,0.6737859002114155,-1.735951554653856,-0.44342386527591066,0
-0.8915251954187089,1.3666005461791924,-1.372134434699732,1.106545542124321,1.1800803135976743,-0.7742103141597431,-0.7444846466760394,-0.10584397143484002,0.9191607480437377,-0.6589562597056694,0.22997256662480345,0.2290833122781227,-1.103479738567223,-0.20516570115504995,-0.8571580248166932,1.7581206495846238,0
-0.3991154842291556,2.0698942573849926,-1.0657610499271648,0.28502908800926935,-0.10046844028729277,-1.0835095880748264,-1.1733207648092583,0.003202848644755959,0.523931332411837,-0.6589562597056694,-0.5982541061017917,-0.5933083007867926,-1.144317159187869,0.7890853372879086,-0.28579721498857097,0.3708391007752633,0
-0.0913594147356847,0.07254011756052026,-0.45301428038203045,-0.7007906569287929,-0.04479240750968543,-0.25871152430127065,-0.3486359222453758,0.2758198988437459,-0.06891279103601552,-0.43287611398403725,-1.3344555929698783,-1.3266966101707893,-0.34949176466391507,-0.050955271194054456,-0.1320808549840515,-0.6532252794142417,0
0.03174301306170431,0.43825284738753606,0.15973248916310398,-0.3721840752827719,0.1779117236007439,-0.4649110402446596,0.14617498329295378,0.2758198988437459,0.589802901683819,-0.28215601683628194,-0.23015336266775016,-0.23333316324479422,-0.5050187158005237,-1.0403366948025836,0.09124291332440321,-0.4835821571284019,0
-0.0913594147356847,0.24133060824991182,-0.24876535720031892,-0.3721840752827719,-0.21182050584250742,-0.3618112822729651,0.6409858888312834,0.003202848644755959,-0.1347843603079975,-1.0357565025750575,-1.1504052212528575,-1.14026426984775,-0.445524125862597,-1.2715274186257772,-0.09147653347342338,-0.3758552223907326,0
-0.645320339823932,-0.2369091153700321,-0.14664089560946322,-0.20788078445976144,-0.601552735285758,-1.0835095880748264,-0.3156485285428205,-0.3784610216338905,0.1287019167799363,-1.2618366482966905,-0.966354849535835,-0.9519232462534662,-0.3703608861311943,-1.570288397975084,-0.6512361085842227,0.17567386756266976,0
-0.2760130564317671,-0.6870170905417443,2.100097259389363,-1.0293972385748136,2.182248903594605,0.25678726555720177,0.7729354636415046,0.3303433088835439,-1.5180873150196486,2.468485756110249,-1.0583800353943453,-1.0542053983156734,0.16594788848919617,-0.7733092078024605,-0.09437684215275441,-0.9743698579172554,0
-1.2608324788108738,0.5507798411804642,0.21079471995853188,-1.0293972385748136,0.40061585471117245,-0.05251200835788167,0.6079984951287281,0.11224966872435194,0.9850323173157197,1.074324857493515,-1.0583800353943453,-1.050805776060786,-0.9713285863063067,-0.9464154542882186,-1.1094848799184531,-0.3490718856822903,0
-0.2760130564317671,0.15693536290521634,-0.4019520495866025,-0.865093947751803,1.291432379152889,-0.3618112822729651,0.04721280218528786,-0.16036738147469853,-0.793500053027832,2.129365537527801,-0.8743296636773246,-0.8641788603417451,-0.46513931774969336,-0.8095737024713213,-0.291597832347233,-0.7168787115353296,0
0.09329422696039827,0.4945163442840001,-0.9125743575408812,-0.20788078445976144,0.1779117236007439,-0.4649110402446596,2.0594438180411614,-0.16036738147469853,-1.0569863301157658,0.09464422603310628,-0.5982541061017917,-0.5906185360751959,-0.5122227373385095,-1.8122754596209367,0.033236739737791,-0.3037428279156091,0
1.1396648632381987,-1.2496520595063842,0.8746037202990942,-0.04357749363675165,-0.04479240750968543,0.6691862974439797,0.014225408482732554,1.1481944594806348,0.06283034750795138,0.17000427460698392,-0.6902792919603038,-0.7030590752573465,1.8448101975377398,0.647049700851953,1.042544160144829,-0.6974636144788889,0
0.70880636594734,-0.743280587438208,0.21079471995853188,-0.20788078445976144,0.5119679202663872,-0.25871152430127065,0.5420237077236174,-0.051320561395042034,-1.5839588842916335,-0.13143591968852666,0.04592219490778266,0.04576743392381644,0.720226660752925,-1.1077808293497102,0.6132984756039058,-0.6224216405125056,0
0.03174301306170431,0.04440836911228823,0.057608027572248435,-0.7007906569287929,-0.21182050584250742,-0.4649110402446596,-0.18369895373259926,0.6029603590825944,0.523931332411837,-0.28215601683628194,-0.4142037343847709,-0.42103926965846294,-0.28658068432000416,-0.6809858961470396,0.039037357096452015,-0.7461360582011922,0
-0.583769125925238,2.787253842814909,-0.9125743575408812,-1.0293972385748136,2.182248903594605,-0.5680107982163541,1.4326833376926107,-0.2694142015542945,-0.06891279103601552,-0.5835962111317925,-1.3344555929698783,-1.3184651128605633,-1.345194601546771,-1.7436218236464986,-0.34380338857518317,-0.8446981337491769,0
0.3394990825551752,0.10067186600875229,-1.1678855115180204,-0.20788078445976144,2.1265728708169984,-0.15561176632957616,0.3440993455082856,-0.2694142015542945,-0.6617569144838651,-0.3575160654101596,0.4140229383418259,0.4144314386488669,-0.2086045040088077,-0.8443271598627878,0.19565402578030353,-0.3998148168248079,0
-0.583769125925238,0.9164925710074799,-1.372134434699732,0.28502908800926935,-0.3231725713977221,-1.2897091040182154,-1.0743585837015925,0.7120071791621904,1.1826470251316716,-0.9603964540011799,-1.1504052212528575,-1.1511887635606302,-0.8893028363709337,-0.9699743847278317,-0.6135320957529254,0.6461961831745308,0
-0.2760130564317671,-0.18064561847356803,-0.5040765111774582,-1.1937005293978238,0.06655965804552383,0.5660865394722853,1.8615194558258297,-0.3784610216338905,0.523931332411837,-1.2618366482966905,-0.8743296636773246,-0.8606998503400382,-0.2581426232269616,-1.1325764605881923,-0.3380027712165211,-1.0053763873370813,0
-0.02980820083699074,2.787253842814909,-1.372134434699732,-1.0293972385748136,0.010883625267921901,-1.2897091040182154,-1.1073459774041479,-0.16036738147469853,1.4461333022196023,-1.1864765997228128,0.4140229383418259,0.4124359862354782,-1.4265623454707677,-0.8443272668124242,0.27686266880155874,-1.1457001960547168,0
-0.0913594147356847,2.787253842814909,-1.372134434699732,-0.865093947751803,0.06655965804552383,-1.2897091040182154,-1.1073459774041479,-0.16036738147469853,1.5120048714915872,-1.2618366482966905,0.4140229383418259,0.4124359862354782,-1.4358739659168642,-0.8443272668124242,0.21885649521494757,-0.978984978837323,0
-0.15291062863437865,0.32572585359460793,-0.5551387419728862,-0.865093947751803,-0.8799328991737947,-1.2897091040182154,-0.9753964025939266,-0.2694142015542945,0.7215460402277859,2.054005488953923,0.04592219490778266,0.049611112015301856,-0.5108686438341775,-1.252680405927207,-0.17558548517400963,-0.7810777266077558,1
-0.15291062863437865,1.1978100554898001,1.487350489844229,-0.5364873661057824,2.070896838039391,1.4939843612175356,2.5707484204307685,0.05772625868455395,-0.46414220666791334,0.09464422603310628,-0.966354849535835,-0.9588052611919454,-0.8602416240362988,-1.0149822097101477,0.14634877823168335,-0.6580180814280085,0
-1.6301397622030391,-0.18064561847356803,-0.9125743575408812,-0.04357749363675165,-1.7707494236155112,0.1536875075855073,1.7625572747181637,-1.6324994525493652,2.104848994939437,-0.13143591968852666,2.346551841370551,2.359567701336029,-0.8030579716131435,-1.3557998353064133,-1.6605435289912613,1.4316232864781397,0
-0.2144618425330726,2.787253842814909,-1.1168232807225928,-0.20788078445976144,0.1779117236007439,-0.25871152430127065,-0.5465602844607076,-0.4329844316736885,-0.5958853452118802,-0.734316308279547,-0.5062289202432814,-0.49489943797589775,-1.2493731497936553,0.4511380882163369,-0.03637066856614117,-0.26073714040967827,0
0.09329422696039827,1.1978100554898001,-0.8104498959500256,-0.7007906569287929,0.5119679202663872,0.050587749613812814,0.5750111014261727,-0.10584397143484002,-0.793500053027832,1.3004050032151468,-0.7823044778188142,-0.7738705523791916,-0.7937479441355789,-0.8183999698165253,0.11734569143837725,-0.7866790829189592,0
-0.645320339823932,-0.6588853420935122,0.4661058739356712,-0.5364873661057824,0.010883625267921901,-0.25871152430127065,-0.018761985219822752,0.2758198988437459,1.1167754558596865,-0.05607587111464901,-1.1504052212528575,-1.1444693690164578,-0.041490413062544085,-0.5902407379134409,-0.6251333304702476,-0.17979052327560568,0
-1.8763446177978154,-1.080861568816992,-1.372134434699732,-0.865093947751803,-1.7150733908379039,1.1846850873024521,0.5750111014261727,-2.4558029441504723,2.4342068412993556,1.074324857493515,3.0367407353093796,2.9996487578946622,-0.296026221558607,0.3223962496195039,-2.0375836573042347,0.8091514757417608,0
